OPEN_TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,QUOTE_ASSET_VOLUME,NUMBER_OF_TRADES,TAKER_BUY_BASE_ASSET_VOLUME,TAKER_BUY_QUOTE_ASSET_VOLUME,YEAR_AND_MONTH
1503173700000,4103.92,4103.92,4051.47,4051.47,0.08851,360.0471092,3,0.02351,96.4831592,201708
1503174000000,4069.66,4069.66,4069.66,4069.66,0.123,500.56818,1,0.0,0.0,201708
1503174300000,4069.66,4069.66,4069.66,4069.66,0.0,0.0,0,0.0,0.0,201708
1503174600000,4069.66,4069.66,4069.66,4069.66,0.0,0.0,0,0.0,0.0,201708
1503174900000,4069.66,4069.66,4069.66,4069.66,0.0,0.0,0,0.0,0.0,201708
1503175200000,4062.39,4073.31,4051.47,4073.31,0.382,1550.66454,3,0.076,309.57156,201708
1503175500000,4073.31,4099.0,4063.13,4075.98,0.687989,2802.20112421,10,0.268163,1093.44128428,201708
1503175800000,4052.96,4075.98,4052.96,4059.98,0.873594,3542.78481212,7,0.256594,1042.10849212,201708
1503176100000,4075.98,4075.98,4075.98,4075.98,0.262952,1071.78709296,2,0.262952,1071.78709296,201708
1503176400000,4075.98,4075.98,4075.98,4075.98,0.099641,406.13472318,3,0.099641,406.13472318,201708
1503176700000,4075.98,4075.98,4075.98,4075.98,0.200001,815.20007598,1,0.200001,815.20007598,201708
1503177000000,4090.0,4090.0,4090.0,4090.0,0.250002,1022.50818,2,0.250002,1022.50818,201708
1503177300000,4090.0,4090.0,4090.0,4090.0,1.138058,4654.65722,8,1.138058,4654.65722,201708
1503177600000,4090.0,4090.0,4090.0,4090.0,0.003567,14.58903,1,0.003567,14.58903,201708
1503177900000,4090.0,4149.98,4090.0,4149.98,0.937314,3834.96541116,4,0.937314,3834.96541116,201708
1503178200000,4149.98,4149.98,4149.98,4149.98,0.0,0.0,0,0.0,0.0,201708
1503178500000,4149.99,4149.99,4149.99,4149.99,0.616481,2558.38998519,3,0.616481,2558.38998519,201708
1503178800000,4149.99,4149.99,4149.99,4149.99,0.119259,494.92365741,3,0.119259,494.92365741,201708
1503179100000,4141.51,4141.51,4141.51,4141.51,0.001871,7.74876521,1,0.001871,7.74876521,201708
1503179400000,4075.0,4075.0,4075.0,4075.0,0.123,501.225,2,0.113,460.475,201708
1503179700000,4090.0,4090.0,4074.23,4074.23,0.463,1890.3583,7,0.0,0.0,201708
1503180000000,4090.0,4141.0,4090.0,4141.0,0.347415,1422.956793,6,0.215793,884.622813,201708
1503180300000,4140.99,4140.99,4102.09,4140.0,0.25489,1053.39693321,7,0.25489,1053.39693321,201708
1503180600000,4139.99,4139.99,4139.99,4139.99,0.015515,64.23194485,1,0.015515,64.23194485,201708
1503180900000,4139.98,4139.98,4101.59,4101.59,0.233894,959.48678212,4,0.233894,959.48678212,201708
1503181200000,4139.98,4139.98,4139.98,4139.98,0.208444,862.95399112,1,0.208444,862.95399112,201708
1503181500000,4139.98,4139.98,4139.98,4139.98,0.016895,69.9449621,2,0.016895,69.9449621,201708
1503181800000,4139.98,4139.98,4139.98,4139.98,0.0,0.0,0,0.0,0.0,201708
1503182100000,4139.98,4139.98,4120.78,4139.98,0.689869,2851.57026262,8,0.689869,2851.57026262,201708
1503182400000,4120.78,4139.98,4120.78,4139.98,0.513897,2121.61375326,3,0.513897,2121.61375326,201708
1503182700000,4120.78,4139.98,4120.78,4139.98,0.065731,271.59280138,2,0.038011,157.36477978,201708
1503183000000,4120.78,4120.78,4120.78,4120.78,0.008579,35.35217162,1,0.008579,35.35217162,201708
1503183300000,4139.98,4139.98,4139.98,4139.98,0.002968,12.28746064,1,0.002968,12.28746064,201708
1503183600000,4120.78,4139.98,4120.78,4139.98,0.028098,116.02669404,2,0.028098,116.02669404,201708
1503183900000,4139.98,4139.98,4139.98,4139.98,0.0,0.0,0,0.0,0.0,201708
1503184200000,4139.98,4139.98,4139.98,4139.98,0.012702,52.58602596,1,0.012702,52.58602596,201708
1503184500000,4139.5,4139.98,4139.5,4139.98,0.011444,47.37515192,4,0.011444,47.37515192,201708
1503184800000,4139.98,4139.98,4139.98,4139.98,0.0,0.0,0,0.0,0.0,201708
1503185100000,4139.98,4139.98,4139.98,4139.98,0.0,0.0,0,0.0,0.0,201708
1503185400000,4139.98,4139.98,4139.98,4139.98,0.0,0.0,0,0.0,0.0,201708
1503185700000,4139.98,4139.98,4139.98,4139.98,0.0,0.0,0,0.0,0.0,201708
1503186000000,4139.98,4139.98,4139.98,4139.98,0.0,0.0,0,0.0,0.0,201708
1503186300000,4139.98,4139.98,4139.98,4139.98,0.000455,1.8836909,1,0.000455,1.8836909,201708
1503186600000,4139.98,4139.98,4139.98,4139.98,0.0,0.0,0,0.0,0.0,201708
1503186900000,4139.98,4139.98,4139.98,4139.98,0.0,0.0,0,0.0,0.0,201708
1503187200000,4139.98,4139.98,4139.98,4139.98,0.0,0.0,0,0.0,0.0,201708
1503187500000,4120.98,4139.98,4120.98,4124.69,0.639385,2639.7352465,5,0.639385,2639.7352465,201708
1503187800000,4102.0,4102.0,4090.0,4090.0,0.145942,598.43676,3,0.013942,57.02278,201708
1503188100000,4053.5,4096.33,4044.0,4096.33,1.546908,6312.8033851,15,1.50607,6147.6545131,201708
1503188400000,4096.33,4096.33,4096.33,4096.33,0.0,0.0,0,0.0,0.0,201708
1503188700000,4096.33,4096.33,4096.33,4096.33,0.0,0.0,0,0.0,0.0,201708
1503189000000,4096.33,4096.33,4096.33,4096.33,0.0,0.0,0,0.0,0.0,201708
1503189300000,4096.33,4096.33,4096.33,4096.33,0.0,0.0,0,0.0,0.0,201708
1503189600000,4095.33,4095.33,4095.33,4095.33,0.005823,23.84710659,1,0.005823,23.84710659,201708
1503189900000,4095.33,4095.33,4095.33,4095.33,0.0,0.0,0,0.0,0.0,201708
1503190200000,4095.33,4095.33,4095.33,4095.33,0.0,0.0,0,0.0,0.0,201708
1503190500000,4086.09,4086.09,4086.09,4086.09,0.005866,23.96900394,1,0.005866,23.96900394,201708
1503190800000,4086.09,4086.09,4086.09,4086.09,0.0,0.0,0,0.0,0.0,201708
1503191100000,4086.09,4086.09,4086.09,4086.09,0.075272,307.56816648,1,0.0,0.0,201708
1503191400000,4069.76,4069.76,4069.76,4069.76,0.001592,6.47905792,2,0.000668,2.71859968,201708
1503191700000,4068.12,4069.76,4068.12,4069.76,0.077,313.30264,2,0.077,313.30264,201708
1503192000000,4069.76,4086.09,4066.49,4086.09,0.727825,2964.76083936,12,0.604961,2462.8254776,201708
1503192300000,4082.53,4082.53,4082.53,4082.53,0.08269,337.5844057,3,0.08269,337.5844057,201708
1503192600000,4069.98,4069.98,4069.98,4069.98,0.049848,202.88036304,1,0.049848,202.88036304,201708
1503192900000,4069.98,4069.98,4069.98,4069.98,0.0,0.0,0,0.0,0.0,201708
1503193200000,4052.82,4052.82,4052.82,4052.82,0.04,162.1128,1,0.0,0.0,201708
1503193500000,4082.53,4082.53,4082.53,4082.53,0.006924,28.26743772,1,0.006924,28.26743772,201708
1503193800000,4082.53,4082.53,4082.53,4082.53,0.0,0.0,0,0.0,0.0,201708
1503194100000,4082.53,4082.53,4082.53,4082.53,0.0,0.0,0,0.0,0.0,201708
1503194400000,4082.53,4082.53,4082.53,4082.53,0.0,0.0,0,0.0,0.0,201708
1503194700000,4082.53,4082.53,4082.53,4082.53,0.0,0.0,0,0.0,0.0,201708
1503195000000,4096.33,4096.33,4096.33,4096.33,0.256541,1050.87659453,3,0.256541,1050.87659453,201708
1503195300000,4090.13,4112.03,4090.13,4112.03,0.378857,1553.18474971,4,0.378857,1553.18474971,201708
1503195600000,4112.03,4112.03,4112.03,4112.03,0.085872,353.10824016,1,0.085872,353.10824016,201708
1503195900000,4112.03,4112.03,4090.13,4112.03,0.667359,2738.44052877,10,0.667359,2738.44052877,201708
1503196200000,4112.03,4112.03,4112.03,4112.03,0.0,0.0,0,0.0,0.0,201708
1503196500000,4082.62,4124.69,4082.62,4124.69,0.456389,1863.91027441,5,0.015389,63.47485441,201708
1503196800000,4124.69,4124.69,4124.69,4124.69,0.002627,10.83556063,1,0.002627,10.83556063,201708
1503197100000,4124.69,4124.69,4124.69,4124.69,0.010916,45.02511604,2,0.010916,45.02511604,201708
1503197400000,4124.67,4124.69,4124.67,4124.69,1.0,4124.68022,2,1.0,4124.68022,201708
1503197700000,4124.69,4124.69,4124.69,4124.69,0.0,0.0,0,0.0,0.0,201708
1503198000000,4124.69,4124.69,4124.69,4124.69,0.0,0.0,0,0.0,0.0,201708
1503198300000,4124.69,4124.69,4124.69,4124.69,0.0,0.0,0,0.0,0.0,201708
1503198600000,4124.69,4124.69,4124.69,4124.69,0.0,0.0,0,0.0,0.0,201708
1503198900000,4124.69,4124.69,4124.69,4124.69,0.0,0.0,0,0.0,0.0,201708
1503199200000,4111.26,4111.26,4111.26,4111.26,0.3,1233.378,1,0.3,1233.378,201708
1503199500000,4111.26,4111.26,4111.26,4111.26,0.0,0.0,0,0.0,0.0,201708
1503199800000,4111.26,4111.26,4111.26,4111.26,0.0,0.0,0,0.0,0.0,201708
1503200100000,4111.26,4111.26,4111.26,4111.26,0.0,0.0,0,0.0,0.0,201708
1503200400000,4111.26,4111.26,4111.26,4111.26,0.0,0.0,0,0.0,0.0,201708
1503200700000,4111.26,4111.26,4111.26,4111.26,0.00246,10.1136996,1,0.00246,10.1136996,201708
1503201000000,4111.26,4111.26,4111.26,4111.26,0.0,0.0,0,0.0,0.0,201708
1503201300000,4094.62,4094.62,4094.62,4094.62,0.045187,185.02359394,1,0.045187,185.02359394,201708
1503201600000,4094.62,4094.62,4094.62,4094.62,0.0,0.0,0,0.0,0.0,201708
1503201900000,4094.62,4094.62,4094.62,4094.62,0.0,0.0,0,0.0,0.0,201708
1503202200000,4094.62,4094.62,4094.62,4094.62,0.0,0.0,0,0.0,0.0,201708
1503202500000,4094.62,4094.62,4094.62,4094.62,0.0,0.0,0,0.0,0.0,201708
1503202800000,4094.62,4094.62,4094.62,4094.62,0.07525,308.120155,5,0.07525,308.120155,201708
1503203100000,4094.62,4094.62,4094.62,4094.62,0.129207,529.05356634,9,0.129207,529.05356634,201708
1503203400000,4094.62,4094.62,4094.62,4094.62,0.264175,1081.6962385,16,0.264175,1081.6962385,201708
1503203700000,4094.61,4094.61,4094.61,4094.61,0.160001,655.14169461,2,0.160001,655.14169461,201708
1503204000000,4091.8,4094.62,4091.8,4094.62,0.114537,468.9278727,2,0.114537,468.9278727,201708
1503204300000,4094.62,4094.62,4094.62,4094.62,0.016054,65.73502948,2,0.016054,65.73502948,201708
1503204600000,4094.62,4094.62,4094.62,4094.62,0.0,0.0,0,0.0,0.0,201708
1503204900000,4093.0,4093.0,4093.0,4093.0,0.050019,204.727767,1,0.050019,204.727767,201708
1503205200000,4093.0,4093.0,4093.0,4093.0,0.0,0.0,0,0.0,0.0,201708
1503205500000,4087.0,4094.62,4087.0,4094.62,4.657812,19042.2965808,18,4.546427,18587.0660858,201708
1503205800000,4094.62,4127.22,4094.62,4127.22,1.530162,6280.47056813,16,1.453531,5966.49746821,201708
1503206100000,4122.43,4142.16,4122.43,4142.16,3.320693,13721.59292117,16,2.676492,11057.65969077,201708
1503206400000,4142.16,4142.16,4125.02,4125.02,0.076229,315.6256901,2,0.068818,285.05516688,201708
1503206700000,4142.16,4142.16,4125.01,4142.16,0.37003,1529.5164148,7,0.303669,1254.63853504,201708
1503207000000,4142.16,4142.16,4095.39,4095.39,0.787709,3231.60861144,9,0.017709,73.35351144,201708
1503207300000,4095.39,4095.39,4095.39,4095.39,0.0,0.0,0,0.0,0.0,201708
1503207600000,4095.39,4095.39,4095.39,4095.39,0.0,0.0,0,0.0,0.0,201708
1503207900000,4095.39,4095.39,4095.39,4095.39,0.0,0.0,0,0.0,0.0,201708
1503208200000,4095.39,4095.39,4095.39,4095.39,0.0,0.0,0,0.0,0.0,201708
1503208500000,4117.41,4117.41,4117.41,4117.41,0.000421,1.73342961,1,0.000421,1.73342961,201708
1503208800000,4117.41,4117.41,4117.41,4117.41,0.003063,12.61162683,1,0.003063,12.61162683,201708
1503209100000,4117.41,4117.41,4117.41,4117.41,0.0,0.0,0,0.0,0.0,201708
1503209400000,4117.41,4117.41,4117.41,4117.41,0.0,0.0,0,0.0,0.0,201708
1503209700000,4093.57,4093.57,4093.57,4093.57,0.488,1997.66216,5,0.068,278.36276,201708
1503210000000,4093.57,4093.57,4093.57,4093.57,0.0,0.0,0,0.0,0.0,201708
1503210300000,4093.57,4093.57,4087.38,4093.57,1.174605,4807.17644985,14,1.174605,4807.17644985,201708
1503210600000,4093.57,4093.57,4093.57,4093.57,0.098,401.16986,3,0.098,401.16986,201708
1503210900000,4093.57,4117.41,4081.19,4117.41,0.604728,2475.51831896,8,0.484728,1985.77551896,201708
1503211200000,4081.4,4115.41,4081.4,4115.41,0.063915,262.66232015,3,0.052915,217.76692015,201708
1503211500000,4115.41,4115.41,4115.41,4115.41,0.032476,133.65205516,4,0.032476,133.65205516,201708
1503211800000,4115.41,4115.41,4115.41,4115.41,0.44,1810.7804,1,0.44,1810.7804,201708
1503212100000,4115.41,4115.41,4115.41,4115.41,0.010764,44.29827324,4,0.010764,44.29827324,201708
1503212400000,4115.41,4115.41,4115.41,4115.41,0.0,0.0,0,0.0,0.0,201708
1503212700000,4115.41,4115.41,4115.41,4115.41,0.0,0.0,0,0.0,0.0,201708
1503213000000,4081.4,4081.4,4081.4,4081.4,0.021,85.7094,1,0.0,0.0,201708
1503213300000,4099.4,4117.41,4099.4,4115.41,0.174914,718.02977074,5,0.174914,718.02977074,201708
1503213600000,4101.73,4109.41,4100.41,4100.41,0.164807,675.92879399,8,0.064807,265.88779399,201708
1503213900000,4094.06,4109.41,4094.06,4109.41,2.671475,10958.24403275,21,2.046059,8395.87964219,201708
1503214200000,4108.33,4108.33,4081.41,4108.33,4.454254,18253.17979716,34,1.867252,7656.56014193,201708
1503214500000,4108.33,4143.73,4100.54,4143.73,2.385228,9834.5630764,15,1.0784,4462.08898412,201708
1503214800000,4143.73,4143.73,4143.73,4143.73,2.184812,9053.27102876,18,2.184812,9053.27102876,201708
1503215100000,4143.73,4156.56,4096.46,4118.33,2.016002,8315.25743963,20,0.453414,1880.37018825,201708
1503215400000,4156.55,4156.55,4118.33,4156.55,0.039568,163.4726504,3,0.013568,56.3960704,201708
1503215700000,4155.87,4155.87,4155.87,4155.87,0.024,99.74088,1,0.024,99.74088,201708
1503216000000,4155.87,4155.87,4155.87,4155.87,0.0,0.0,0,0.0,0.0,201708
1503216300000,4155.87,4155.88,4116.8,4118.33,2.248646,9287.50929545,24,0.552084,2284.83766547,201708
1503216600000,4137.09,4155.87,4137.09,4155.87,0.160042,663.71219514,4,0.115412,479.07386844,201708
1503216900000,4116.88,4116.88,4076.15,4076.15,2.106436,8618.1503084,26,0.226434,925.4556491,201708
1503217200000,4069.91,4077.9,4032.62,4077.9,2.836648,11518.929185,33,0.728673,2961.66424912,201708
1503217500000,4081.4,4184.68,4081.4,4184.68,2.856295,11855.79271728,19,1.748829,7257.88965548,201708
1503217800000,4169.89,4211.08,4169.89,4174.64,6.137754,25788.36090689,21,3.590498,15079.00310041,201708
1503218100000,4174.64,4174.64,4174.64,4174.64,0.067222,280.62765008,1,0.067222,280.62765008,201708
1503218400000,4159.0,4188.96,4149.34,4188.96,0.840451,3495.14497928,9,0.363281,1514.51160928,201708
1503218700000,4188.96,4199.32,4188.96,4199.32,0.111684,468.591955,3,0.111684,468.591955,201708
1503219000000,4184.73,4184.73,4184.73,4184.73,0.022014,92.12264622,1,0.022014,92.12264622,201708
1503219300000,4184.73,4184.73,4184.73,4184.73,0.008324,34.83369252,1,0.008324,34.83369252,201708
1503219600000,4184.73,4184.73,4184.73,4184.73,0.0,0.0,0,0.0,0.0,201708
1503219900000,4155.0,4158.61,4155.0,4158.61,0.211451,878.95958311,2,0.105451,438.52958311,201708
1503220200000,4155.0,4155.0,4155.0,4155.0,0.117858,489.69999,2,0.000938,3.89739,201708
1503220500000,4155.0,4155.0,4155.0,4155.0,0.0,0.0,0,0.0,0.0,201708
1503220800000,4155.0,4155.0,4155.0,4155.0,0.0,0.0,0,0.0,0.0,201708
1503221100000,4155.0,4155.0,4155.0,4155.0,0.0,0.0,0,0.0,0.0,201708
1503221400000,4155.0,4155.0,4155.0,4155.0,0.0,0.0,0,0.0,0.0,201708
1503221700000,4155.0,4155.0,4155.0,4155.0,0.003099,12.876345,2,0.003099,12.876345,201708
1503222000000,4155.0,4155.0,4155.0,4155.0,0.004894,20.33457,1,0.004894,20.33457,201708
1503222300000,4155.0,4155.0,4155.0,4155.0,0.053488,222.24264,1,0.053488,222.24264,201708
1503222600000,4155.0,4155.0,4155.0,4155.0,0.00509,21.14895,1,0.00509,21.14895,201708
1503222900000,4155.0,4155.0,4155.0,4155.0,0.0,0.0,0,0.0,0.0,201708
1503223200000,4155.0,4155.0,4155.0,4155.0,0.0,0.0,0,0.0,0.0,201708
1503223500000,4155.0,4155.0,4155.0,4155.0,0.0,0.0,0,0.0,0.0,201708
1503223800000,4155.0,4155.0,4155.0,4155.0,0.0,0.0,0,0.0,0.0,201708
1503224100000,4155.0,4155.0,4155.0,4155.0,0.0,0.0,0,0.0,0.0,201708
1503224400000,4155.0,4155.0,4155.0,4155.0,0.0,0.0,0,0.0,0.0,201708
1503224700000,4155.0,4155.0,4155.0,4155.0,0.0,0.0,0,0.0,0.0,201708
1503225000000,4140.0,4140.0,4140.0,4140.0,0.478191,1979.71074,4,0.0,0.0,201708
1503225300000,4124.92,4142.41,4124.92,4142.41,0.313349,1295.62183616,4,0.202185,835.40287616,201708
1503225600000,4109.84,4142.41,4109.84,4142.41,0.148961,613.08399601,2,0.026961,111.68351601,201708
1503225900000,4142.41,4142.41,4142.41,4142.41,0.006543,27.10378863,1,0.006543,27.10378863,201708
1503226200000,4142.41,4142.41,4142.41,4142.41,0.0,0.0,0,0.0,0.0,201708
1503226500000,4142.41,4142.41,4142.41,4142.41,0.0,0.0,0,0.0,0.0,201708
1503226800000,4104.68,4111.0,4097.68,4111.0,1.330417,5463.262287,11,1.195461,4908.458171,201708
1503227100000,4125.44,4125.44,4084.36,4125.44,0.620532,2548.09952208,4,0.331632,1368.12791808,201708
1503227400000,4125.44,4125.44,4125.44,4125.44,0.095144,392.51086336,2,0.095144,392.51086336,201708
1503227700000,4080.0,4104.35,4080.0,4104.35,0.131483,538.36973655,5,0.078813,323.47613655,201708
1503228000000,4125.44,4125.44,4125.44,4125.44,0.008794,36.27911936,1,0.008794,36.27911936,201708
1503228300000,4125.44,4125.44,4125.44,4125.44,0.033609,138.65191296,2,0.033609,138.65191296,201708
1503228600000,4080.01,4108.37,4080.0,4108.0,4.774663,19512.35635546,18,1.344885,5518.32461149,201708
1503228900000,4108.0,4108.0,4108.0,4108.0,1.087537,4467.601996,10,1.087537,4467.601996,201708
1503229200000,4089.35,4108.0,4089.35,4091.87,5.252693,21505.05067847,18,4.846186,19835.12061544,201708
1503229500000,4091.87,4108.0,4091.87,4100.0,0.745581,3055.10414039,12,0.745581,3055.10414039,201708
1503229800000,4090.05,4106.53,4090.05,4106.53,0.817649,3351.29313669,11,0.436649,1789.85607669,201708
1503230100000,4098.26,4106.53,4091.09,4106.53,2.383401,9768.87548853,12,2.11166,8655.21021787,201708
1503230400000,4106.53,4106.53,4088.09,4106.53,1.178468,4826.4959434,13,0.926686,3797.18846702,201708
1503230700000,4088.09,4125.43,4088.09,4125.43,0.70891,2910.8336113,9,0.252684,1042.17721296,201708
1503231000000,4125.43,4125.43,4125.43,4125.43,0.0,0.0,0,0.0,0.0,201708
1503231300000,4111.66,4111.66,4111.66,4111.66,0.005089,20.92423774,2,0.005089,20.92423774,201708
1503231600000,4096.33,4096.33,4096.33,4096.33,0.000476,1.94985308,1,0.000476,1.94985308,201708
1503231900000,4080.0,4080.0,4080.0,4080.0,0.015,61.2,1,0.0,0.0,201708
1503232200000,4080.0,4080.0,4080.0,4080.0,0.251678,1026.84624,7,0.198218,808.72944,201708
1503232500000,4096.33,4096.33,4096.33,4096.33,0.212305,869.67134065,5,0.086031,352.41136623,201708
1503232800000,4103.99,4125.43,4096.33,4096.33,0.326234,1342.58870931,5,0.104359,430.52574937,201708
1503233100000,4125.0,4125.0,4108.68,4108.68,0.020736,85.23396576,2,0.018507,76.03934076,201708
1503233400000,4125.43,4125.43,4125.43,4125.43,0.007016,28.94401688,1,0.007016,28.94401688,201708
1503233700000,4125.43,4125.43,4108.47,4108.47,0.039928,164.62127528,2,0.039928,164.62127528,201708
1503234000000,4108.47,4108.47,4108.47,4108.47,0.0,0.0,0,0.0,0.0,201708
1503234300000,4108.47,4108.47,4108.47,4108.47,0.0,0.0,0,0.0,0.0,201708
1503234600000,4125.0,4125.0,4125.0,4125.0,0.012544,51.744,1,0.012544,51.744,201708
1503234900000,4125.0,4125.0,4125.0,4125.0,0.000243,1.002375,1,0.000243,1.002375,201708
1503235200000,4125.0,4125.0,4125.0,4125.0,0.0,0.0,0,0.0,0.0,201708
1503235500000,4125.0,4125.0,4125.0,4125.0,0.0,0.0,0,0.0,0.0,201708
1503235800000,4125.0,4125.0,4125.0,4125.0,0.0,0.0,0,0.0,0.0,201708
1503236100000,4114.4,4114.4,4114.4,4114.4,0.000442,1.8185648,1,0.000442,1.8185648,201708
1503236400000,4114.4,4114.4,4114.4,4114.4,0.0,0.0,0,0.0,0.0,201708
1503236700000,4114.4,4114.4,4114.4,4114.4,0.0,0.0,0,0.0,0.0,201708
1503237000000,4114.4,4114.4,4114.4,4114.4,0.0,0.0,0,0.0,0.0,201708
1503237300000,4077.55,4077.55,4063.35,4063.35,1.244933,5060.01850555,2,0.0,0.0,201708
1503237600000,4063.35,4063.35,4063.35,4063.35,0.0,0.0,0,0.0,0.0,201708
1503237900000,4063.35,4063.35,4063.35,4063.35,0.0,0.0,0,0.0,0.0,201708
1503238200000,4096.32,4096.32,4079.84,4079.84,1.275043,5222.33023184,3,1.275043,5222.33023184,201708
1503238500000,4079.84,4096.32,4079.84,4096.32,0.022864,93.35835744,2,0.022864,93.35835744,201708
1503238800000,4096.0,4096.0,4079.84,4079.84,0.069363,283.40040592,5,0.033347,136.05042448,201708
1503239100000,4096.32,4096.32,4096.32,4096.32,0.043672,178.89448704,1,0.043672,178.89448704,201708
1503239400000,4096.32,4096.32,4068.5,4068.5,0.046773,190.64795696,2,0.012653,51.83073696,201708
1503239700000,4096.32,4096.32,4096.32,4096.32,0.007935,32.5042992,1,0.007935,32.5042992,201708
1503240000000,4096.32,4096.32,4096.32,4096.32,0.0,0.0,0,0.0,0.0,201708
1503240300000,4096.32,4096.32,4096.32,4096.32,0.0,0.0,0,0.0,0.0,201708
1503240600000,4096.32,4096.32,4096.32,4096.32,0.0,0.0,0,0.0,0.0,201708
1503240900000,4096.32,4096.32,4096.32,4096.32,0.0,0.0,0,0.0,0.0,201708
1503241200000,4096.32,4096.32,4096.32,4096.32,0.0,0.0,0,0.0,0.0,201708
1503241500000,4100.0,4100.0,4100.0,4100.0,1.390481,5700.9721,2,0.0,0.0,201708
1503241800000,4100.0,4100.0,4100.0,4100.0,0.0,0.0,0,0.0,0.0,201708
1503242100000,4100.0,4100.0,4100.0,4100.0,0.0,0.0,0,0.0,0.0,201708
